nid,title,day,starts_pst,ends_pst,duration,type,level,track,categories,speakers,companies,description,searchable_text,url
19198,Thinking Fast & Slow: How Databricks Built High-Speed and Deep Research Agents,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Advanced,Artificial Intelligence & Agents,Breakout | Advanced | Enterprise Technology | Unity Catalog | Databricks Agents | Artificial Intelligence & Agents | In Person | AI Agents | Generative AI | Orchestration,Michael Bendersky,Databricks,"In today's competitive agentic search landscape, two operating modes are mission-critical. The first is a low-latency, low-cost mode for consumer-facing scale. It must meet strict tail-latency budgets for real-time, high-throughput use cases at minimal per-query cost, without sacrificing quality. The second is a compute-intensive deep research mode enabling expert-level analysis—from financial due diligence and technology mapping to clinical review and manufacturing diagnostics. The system must plan multi-step retrieval, triangulate sources, and synthesize coherent answers. Using our Instructed Retriever and Aroll frameworks, we built a unified agentic harness supporting both modes in a single architecture. Our system sits at the Pareto frontier of cost, speed, and quality. Instant mode delivers single-digit second latency maintaining accuracy, while Thinking mode achieves SoTA-level performance across enterprise domains.","Thinking Fast & Slow: How Databricks Built High-Speed and Deep Research Agents In today's competitive agentic search landscape, two operating modes are mission-critical. The first is a low-latency, low-cost mode for consumer-facing scale. It must meet strict tail-latency budgets for real-time, high-throughput use cases at minimal per-query cost, without sacrificing quality. The second is a compute-intensive deep research mode enabling expert-level analysis—from financial due diligence and technology mapping to clinical review and manufacturing diagnostics. The system must plan multi-step retrieval, triangulate sources, and synthesize coherent answers. Using our Instructed Retriever and Aroll frameworks, we built a unified agentic harness supporting both modes in a single architecture. Our system sits at the Pareto frontier of cost, speed, and quality. Instant mode delivers single-digit second latency maintaining accuracy, while Thinking mode achieves SoTA-level performance across enterprise domains. Breakout | Advanced | Enterprise Technology | Unity Catalog | Databricks Agents | Artificial Intelligence & Agents | In Person | AI Agents | Generative AI | Orchestration Michael Bendersky Databricks",https://www.databricks.com/dataaisummit/session/thinking-fast-slow-how-databricks-built-high-speed-and-deep-research
18453,The 52x Multiplier: How Zepto Mastered AI Agent Evaluation at Scale,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Artificial Intelligence & Agents,Breakout | Intermediate | Retail & Consumer Goods | Unity Catalog | Databricks Agents | Artificial Intelligence & Agents | In Person | AI Agents | Generative AI | Thought Leadership,"Deepak Dhankani, Gireesh Sreedhar K P","Databricks, Zepto","In quick commerce, delivery windows are measured in minutes, making AI reliability existential. At Zepto, scaling to 80,000 daily autonomous support tickets demanded more than “vibe-based” testing—it required treating evaluation as core infrastructure. This session unveils the comprehensive dual-loop framework (powered by MLFlow 3.0 and DSPy) that transforms operational risk into a competitive advantage. We achieved a verified 52X ROI on evaluation infrastructure, slashing support costs by 65% while boosting CSAT by 20.5%. By shifting from reactive fixes to real-time tracing, we compressed issue detection from 3 hours to 5 minutes and reduced social media escalations by 74%. We will deconstruct the technical blueprint for establishing “Evaluation as Infrastructure”—covering LLM-as-a-Judge calibration, strategic sampling, and automated feedback loops—enabling teams to deploy complex, multimodal AI agents with absolute confidence and control.","The 52x Multiplier: How Zepto Mastered AI Agent Evaluation at Scale In quick commerce, delivery windows are measured in minutes, making AI reliability existential. At Zepto, scaling to 80,000 daily autonomous support tickets demanded more than “vibe-based” testing—it required treating evaluation as core infrastructure. This session unveils the comprehensive dual-loop framework (powered by MLFlow 3.0 and DSPy) that transforms operational risk into a competitive advantage. We achieved a verified 52X ROI on evaluation infrastructure, slashing support costs by 65% while boosting CSAT by 20.5%. By shifting from reactive fixes to real-time tracing, we compressed issue detection from 3 hours to 5 minutes and reduced social media escalations by 74%. We will deconstruct the technical blueprint for establishing “Evaluation as Infrastructure”—covering LLM-as-a-Judge calibration, strategic sampling, and automated feedback loops—enabling teams to deploy complex, multimodal AI agents with absolute confidence and control. Breakout | Intermediate | Retail & Consumer Goods | Unity Catalog | Databricks Agents | Artificial Intelligence & Agents | In Person | AI Agents | Generative AI | Thought Leadership Deepak Dhankani, Gireesh Sreedhar K P Databricks, Zepto",https://www.databricks.com/dataaisummit/session/52x-multiplier-how-zepto-mastered-ai-agent-evaluation-scale
19417,Agentic Analytics on Databricks Lakehouse,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Advanced,Data Warehousing,Breakout | Advanced | Enterprise Technology | Databricks SQL | Data Warehousing | In Person | ML/LLMOps | SQL | Data Lakehouse,"Ben Tripp, Moe Steller",Databricks,"Agents promise to scale instant access to data insights across organizations. However, most data warehouses were built for humans reading dashboards. Agents expose every assumption that breaks. Flawed semantics lead to hallucination, fragmented governance exposes improper data access, and cost/performance issues explode when one analyst becomes a thousand agents. In this session we'll walk through what agentic analytics looks like in practice on Databricks Lakehouse, demoing the patterns customers are running in production today. Following these patterns, you can dramatically increase your data team's impact across your organization while reducing time-to-insight. You'll leave with a clear model of approaches to agentic analytics at scale, and see why Databricks Lakehouse is built for it.","Agentic Analytics on Databricks Lakehouse Agents promise to scale instant access to data insights across organizations. However, most data warehouses were built for humans reading dashboards. Agents expose every assumption that breaks. Flawed semantics lead to hallucination, fragmented governance exposes improper data access, and cost/performance issues explode when one analyst becomes a thousand agents. In this session we'll walk through what agentic analytics looks like in practice on Databricks Lakehouse, demoing the patterns customers are running in production today. Following these patterns, you can dramatically increase your data team's impact across your organization while reducing time-to-insight. You'll leave with a clear model of approaches to agentic analytics at scale, and see why Databricks Lakehouse is built for it. Breakout | Advanced | Enterprise Technology | Databricks SQL | Data Warehousing | In Person | ML/LLMOps | SQL | Data Lakehouse Ben Tripp, Moe Steller Databricks",https://www.databricks.com/dataaisummit/session/agentic-analytics-databricks-lakehouse
18135,"Streaming to Lakehouse: How Launchmetrics Simplified Pipelines, Built Data Trust and Adopted Genie",Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Beginner,Data Engineering & Streaming,"Breakout | Beginner | Enterprise Technology | Communications, Media & Entertainment | AI/BI | Delta Sharing | Unity Catalog | Data Engineering & Streaming | In Person | Data Ingestion | Migrations & Modernizations | Data Lakehouse",Pau Montero Pares,Launchmetrics,"At Launchmetrics, a leader in Brand Performance for fashion, luxury and beauty, our AWS real-time streaming architecture delivered low latency but created growing complexity, data inconsistencies and rising infrastructure costs. We shifted to a batch-first Databricks Lakehouse built on Delta Lake, using medallion architecture and Unity Catalog for governance. The impact exceeded expectations: fewer pipelines, predictable costs, safe historical recomputation, and stronger data reliability—restoring trust across product, commercial and leadership teams. Most importantly, this foundation enabled company-wide adoption of AI/BI Genie. Today, non-technical stakeholders query the lakehouse in natural language, reducing dependency on the data team and accelerating decisions. In this session, we’ll share how we evaluated real-time vs. batch trade-offs, executed the migration safely and designed a “Genie-ready” lakehouse that delivers measurable business value.","Streaming to Lakehouse: How Launchmetrics Simplified Pipelines, Built Data Trust and Adopted Genie At Launchmetrics, a leader in Brand Performance for fashion, luxury and beauty, our AWS real-time streaming architecture delivered low latency but created growing complexity, data inconsistencies and rising infrastructure costs. We shifted to a batch-first Databricks Lakehouse built on Delta Lake, using medallion architecture and Unity Catalog for governance. The impact exceeded expectations: fewer pipelines, predictable costs, safe historical recomputation, and stronger data reliability—restoring trust across product, commercial and leadership teams. Most importantly, this foundation enabled company-wide adoption of AI/BI Genie. Today, non-technical stakeholders query the lakehouse in natural language, reducing dependency on the data team and accelerating decisions. In this session, we’ll share how we evaluated real-time vs. batch trade-offs, executed the migration safely and designed a “Genie-ready” lakehouse that delivers measurable business value. Breakout | Beginner | Enterprise Technology | Communications, Media & Entertainment | AI/BI | Delta Sharing | Unity Catalog | Data Engineering & Streaming | In Person | Data Ingestion | Migrations & Modernizations | Data Lakehouse Pau Montero Pares Launchmetrics",https://www.databricks.com/dataaisummit/session/streaming-lakehouse-how-launchmetrics-simplified-pipelines-built-data
19518,Global Toymaker ZURU Fuels AI-Driven Innovation with Crisp Retail Data in Databricks,Thursday,2026-06-18 11:30:00,2026-06-18 11:50:00,20,Lightning Talk,,,Lightning Talk | In Person,Julienne Biglin,Crisp,"ZURU (Mini Brands, Snackles, Bunch-O-Balloons, and the latest plush trends) operates at the cutting edge of modern retail by investing in strong data infrastructure and enabling organization-wide intelligence. Teams leverage centralized AI-ready insights across major retailers, to inform fast daily decisions across inventory, marketing, product, and more. Retail-specific semantic modeling creates a trusted foundation for AI workflowsAt the core of ZURU’s retail strategy is Databricks. Clean, real-time data is delivered into Databricks daily via Crisp, and informs Agentic AI workflows across supply chain, sales, and marketing.AI-enabled retail intelligence has been the key for ZURU to scale their multi-category business globally.This session explores how pairing clean, AI-ready data from Crisp with Databricks enables responsive decision-making and supply chain excellence at retail scale.","Global Toymaker ZURU Fuels AI-Driven Innovation with Crisp Retail Data in Databricks ZURU (Mini Brands, Snackles, Bunch-O-Balloons, and the latest plush trends) operates at the cutting edge of modern retail by investing in strong data infrastructure and enabling organization-wide intelligence. Teams leverage centralized AI-ready insights across major retailers, to inform fast daily decisions across inventory, marketing, product, and more. Retail-specific semantic modeling creates a trusted foundation for AI workflowsAt the core of ZURU’s retail strategy is Databricks. Clean, real-time data is delivered into Databricks daily via Crisp, and informs Agentic AI workflows across supply chain, sales, and marketing.AI-enabled retail intelligence has been the key for ZURU to scale their multi-category business globally.This session explores how pairing clean, AI-ready data from Crisp with Databricks enables responsive decision-making and supply chain excellence at retail scale. Lightning Talk | In Person Julienne Biglin Crisp",https://www.databricks.com/dataaisummit/session/global-toymaker-zuru-fuels-ai-driven-innovation-crisp-retail-data
18457,Press Start: From Gaming to Real-Time Analytics with Databricks Apps,Thursday,2026-06-18 11:30:00,2026-06-18 11:50:00,20,Lightning Talk,Beginner,Application Development,"Lightning Talk | Beginner | Communications, Media & Entertainment | Unity Catalog | Databricks Apps | Databricks Agents | Application Development | In Person | Streaming pipelines | Gaming | Lakebase","Andrew Sitz, Scott Haines","Aimpoint Digital, Databricks","What if classic video games could teach you new tricks — and what if community gameplay data could power automation? Join Andrew Sitz (Databricks MVP) and Scott Haines (Staff Developer Advocate) as they build a live gaming environment on Databricks. We'll load a Game from Unity Catalog Volumes, host interactive gameplay through Databricks Apps, and capture every input and state change as streaming data. Using Lakebase and Delta Lake, we persist player sessions, track progress, and serve real-time leaderboards with low latency and full ACID guarantees. From there, we explore how aggregate play data reveals community patterns — surfacing strategies and insights players might never find alone. Finally, we show how recorded gameplay can train simple automation strategies, closing the loop from observation to action. Come for the nostalgia, stay for the data engineering.","Press Start: From Gaming to Real-Time Analytics with Databricks Apps What if classic video games could teach you new tricks — and what if community gameplay data could power automation? Join Andrew Sitz (Databricks MVP) and Scott Haines (Staff Developer Advocate) as they build a live gaming environment on Databricks. We'll load a Game from Unity Catalog Volumes, host interactive gameplay through Databricks Apps, and capture every input and state change as streaming data. Using Lakebase and Delta Lake, we persist player sessions, track progress, and serve real-time leaderboards with low latency and full ACID guarantees. From there, we explore how aggregate play data reveals community patterns — surfacing strategies and insights players might never find alone. Finally, we show how recorded gameplay can train simple automation strategies, closing the loop from observation to action. Come for the nostalgia, stay for the data engineering. Lightning Talk | Beginner | Communications, Media & Entertainment | Unity Catalog | Databricks Apps | Databricks Agents | Application Development | In Person | Streaming pipelines | Gaming | Lakebase Andrew Sitz, Scott Haines Aimpoint Digital, Databricks",https://www.databricks.com/dataaisummit/session/press-start-gaming-real-time-analytics-databricks-apps
19257,From Agentic SIEM to Digital Twin: Lakehouse-Native Cybersecurity Red-Team Simulation,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Artificial Intelligence & Agents,Breakout | Intermediate | Enterprise Technology | AI/BI | Unity Catalog | Lakebase | Artificial Intelligence & Agents | In Person | AI Agents | Cybersecurity | Data Lakehouse,"Dennis Wen, Spark Tsao",TrendAI,"Modern security platforms collect massive telemetry but remain reactive. We present a Lakehouse-native cybersecurity Digital Twin architecture powered by an Agentic SIEM that transforms raw logs into simulation-ready intelligence.An AI-driven SIEM parses and normalizes heterogeneous security data into a governed Lakehouse schema. This structured foundation enables construction of a Digital Twin that models enterprise assets, identities, privileges, and network relationships directly from telemetry.AI agents then simulate realistic attack chains—privilege escalation, lateral movement, and credential harvesting—validating each step against Lakehouse-derived state. Instead of estimating risk from alerts, the system verifies exploitability with confidence scoring based on data coverage and fidelity.We demonstrate how the Lakehouse becomes an active simulation engine for measurable cyber risk validation, not just a passive data store.","From Agentic SIEM to Digital Twin: Lakehouse-Native Cybersecurity Red-Team Simulation Modern security platforms collect massive telemetry but remain reactive. We present a Lakehouse-native cybersecurity Digital Twin architecture powered by an Agentic SIEM that transforms raw logs into simulation-ready intelligence.An AI-driven SIEM parses and normalizes heterogeneous security data into a governed Lakehouse schema. This structured foundation enables construction of a Digital Twin that models enterprise assets, identities, privileges, and network relationships directly from telemetry.AI agents then simulate realistic attack chains—privilege escalation, lateral movement, and credential harvesting—validating each step against Lakehouse-derived state. Instead of estimating risk from alerts, the system verifies exploitability with confidence scoring based on data coverage and fidelity.We demonstrate how the Lakehouse becomes an active simulation engine for measurable cyber risk validation, not just a passive data store. Breakout | Intermediate | Enterprise Technology | AI/BI | Unity Catalog | Lakebase | Artificial Intelligence & Agents | In Person | AI Agents | Cybersecurity | Data Lakehouse Dennis Wen, Spark Tsao TrendAI",https://www.databricks.com/dataaisummit/session/agentic-siem-digital-twin-lakehouse-native-cybersecurity-red-team
19606,Scaling Paediatric Cancer Analytics with Databricks: The Zero Childhood Cancer Data Lakehouse,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Data Engineering & Streaming,Breakout | Intermediate | Healthcare & Life Sciences | Lakeflow | Unity Catalog | Databricks Agents | Data Engineering & Streaming | In Person | Data Applications | Industry Experience | Lakehouse Implementation,James Bradley,Children's Cancer Institute,"CCIA currently manages more than two petabytes of cancer patient data from over 2800 patients participating in the Zero Childhood Cancer Program (ZERO), a world-leading precision medicine program for children and young people with cancer that is built upon the Databricks Lakehouse. Databricks has fundamentally transformed precision medicine research and clinical workflows at ZERO. Previously, variant data was stored across thousands of text files, making comprehensive searches across the entire cohort intractable. Scientists were limited to analyzing predefined gene panels, severely constraining hypothesis-driven research. With Databricks, we can now search across all 14+ billion variants from our entire patient cohort simultaneously, allowing researchers to test novel hypotheses and rapidly identify patients with related variants across any genomic region, a capability that was previously impossible, and represents a key capability in helping CCIA scale from 2800 to over 4000 patients","Scaling Paediatric Cancer Analytics with Databricks: The Zero Childhood Cancer Data Lakehouse CCIA currently manages more than two petabytes of cancer patient data from over 2800 patients participating in the Zero Childhood Cancer Program (ZERO), a world-leading precision medicine program for children and young people with cancer that is built upon the Databricks Lakehouse. Databricks has fundamentally transformed precision medicine research and clinical workflows at ZERO. Previously, variant data was stored across thousands of text files, making comprehensive searches across the entire cohort intractable. Scientists were limited to analyzing predefined gene panels, severely constraining hypothesis-driven research. With Databricks, we can now search across all 14+ billion variants from our entire patient cohort simultaneously, allowing researchers to test novel hypotheses and rapidly identify patients with related variants across any genomic region, a capability that was previously impossible, and represents a key capability in helping CCIA scale from 2800 to over 4000 patients Breakout | Intermediate | Healthcare & Life Sciences | Lakeflow | Unity Catalog | Databricks Agents | Data Engineering & Streaming | In Person | Data Applications | Industry Experience | Lakehouse Implementation James Bradley Children's Cancer Institute",https://www.databricks.com/dataaisummit/session/scaling-paediatric-cancer-analytics-databricks-zero-childhood-cancer
18418,Spark DSV2: Growing Up Fast,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Data Engineering & Streaming,Breakout | Intermediate | Enterprise Technology | Databricks SQL | Data Engineering & Streaming | In Person | Open Source | SQL,"Anton Okolnychyi, Szehon Ho",Databricks,"Spark’s DataSource V2 integration has taken a major step forward, beginning with the addition of a procedure catalog and row identifier support to enable richer table management and row-level operations across modern data sources. Building on this foundation, recent updates improve MERGE INTO with safer schema evolution and enhance partition filtering for more efficient query planning and execution. DML summaries now provide clearer visibility into write behavior, while key cache fixes resolve long-standing correctness issues in Spark execution. DataSource V2 has also been extended with first-class SQL features such as table constraints, complex default values, and generated columns, laying the groundwork for more advanced table semantics. We’ll also look ahead to deeper Change Data Feed (CDF) integration in Spark to support robust incremental processing, highlighting what’s available today and what’s coming next as Spark continues to close the gap with traditional warehouse systems.","Spark DSV2: Growing Up Fast Spark’s DataSource V2 integration has taken a major step forward, beginning with the addition of a procedure catalog and row identifier support to enable richer table management and row-level operations across modern data sources. Building on this foundation, recent updates improve MERGE INTO with safer schema evolution and enhance partition filtering for more efficient query planning and execution. DML summaries now provide clearer visibility into write behavior, while key cache fixes resolve long-standing correctness issues in Spark execution. DataSource V2 has also been extended with first-class SQL features such as table constraints, complex default values, and generated columns, laying the groundwork for more advanced table semantics. We’ll also look ahead to deeper Change Data Feed (CDF) integration in Spark to support robust incremental processing, highlighting what’s available today and what’s coming next as Spark continues to close the gap with traditional warehouse systems. Breakout | Intermediate | Enterprise Technology | Databricks SQL | Data Engineering & Streaming | In Person | Open Source | SQL Anton Okolnychyi, Szehon Ho Databricks",https://www.databricks.com/dataaisummit/session/spark-dsv2-growing-fast
19271,"Right Features, Right Time: Modernizing Real-Time Fraud Feature Serving on Databricks",Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Data Engineering & Streaming,Breakout | Intermediate | Financial Services | Unity Catalog | Lakebase | Data Engineering & Streaming | In Person | Data Science | Machine Learning | ML/LLMOps,Daniel Zhou,Coinbase,"Fraud does not wait for batch. To block funds from moving, Coinbase models need the right features at the right time—fresh, consistent, and served with predictable low latency.This session explains Coinbase’s Databricks-based feature platform for real-time fraud ML: Real-Time Mode on Structured Streaming; declarative Feature APIs + CI/CD (features as code); AI/agent-assisted migration and feature creation; and Lakebase feature serving targeting p99 <50ms with autoscaling and workload isolation.Early testing reduced typical streaming feature freshness from ~770ms to ~100–200ms (3.8–7.7×) and suggests potential for >90% streaming infra cost reduction and up to >95% p99 freshness improvement. Moving self-built batch feature sets to a managed feature store is also driving an estimated ~25–35% productivity gain by retiring bespoke pipelines and shrinking the on-call surface. Attendees leave with a reference architecture + migration playbook across latency, reliability, and TCO.","Right Features, Right Time: Modernizing Real-Time Fraud Feature Serving on Databricks Fraud does not wait for batch. To block funds from moving, Coinbase models need the right features at the right time—fresh, consistent, and served with predictable low latency.This session explains Coinbase’s Databricks-based feature platform for real-time fraud ML: Real-Time Mode on Structured Streaming; declarative Feature APIs + CI/CD (features as code); AI/agent-assisted migration and feature creation; and Lakebase feature serving targeting p99 <50ms with autoscaling and workload isolation.Early testing reduced typical streaming feature freshness from ~770ms to ~100–200ms (3.8–7.7×) and suggests potential for >90% streaming infra cost reduction and up to >95% p99 freshness improvement. Moving self-built batch feature sets to a managed feature store is also driving an estimated ~25–35% productivity gain by retiring bespoke pipelines and shrinking the on-call surface. Attendees leave with a reference architecture + migration playbook across latency, reliability, and TCO. Breakout | Intermediate | Financial Services | Unity Catalog | Lakebase | Data Engineering & Streaming | In Person | Data Science | Machine Learning | ML/LLMOps Daniel Zhou Coinbase",https://www.databricks.com/dataaisummit/session/right-features-right-time-modernizing-real-time-fraud-feature-serving
18422,Data Analytics with Multi-Modal Data,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Data Engineering & Streaming,Breakout | Intermediate | Enterprise Technology | Lakeflow | Unity Catalog | Data Engineering & Streaming | In Person | Catalogs | Data Intelligence | Architecture & Interoperability,"Dejan Krakovic, John Spencer",Databricks,"AI is becoming a very powerful commodity tool to turn unstructured data into structured data. This has greatly improved the importance of unstructured data and is posing new challenges in the world of data analytics: how to govern the data, how to store the data, how to access the data efficiently, and how to make the data available to ML models. In this talk, we will discuss how we're approaching these problems given the state of the world with open table formats such as Delta Lake and Apache Iceberg, as well as new file formats such as LanceDB.","Data Analytics with Multi-Modal Data AI is becoming a very powerful commodity tool to turn unstructured data into structured data. This has greatly improved the importance of unstructured data and is posing new challenges in the world of data analytics: how to govern the data, how to store the data, how to access the data efficiently, and how to make the data available to ML models. In this talk, we will discuss how we're approaching these problems given the state of the world with open table formats such as Delta Lake and Apache Iceberg, as well as new file formats such as LanceDB. Breakout | Intermediate | Enterprise Technology | Lakeflow | Unity Catalog | Data Engineering & Streaming | In Person | Catalogs | Data Intelligence | Architecture & Interoperability Dejan Krakovic, John Spencer Databricks",https://www.databricks.com/dataaisummit/session/data-analytics-multi-modal-data
18798,Sponsored by: Capital One | Secure Data Collaboration: A Modern Enterprise Enclave Architecture,Thursday,2026-06-18 11:30:00,2026-06-18 11:50:00,20,Lightning Talk,Intermediate,Data Sharing & Collaboration,Lightning Talk | Intermediate | Enterprise Technology | Healthcare & Life Sciences | Financial Services | Delta Sharing | Unity Catalog | Databricks Apps | Data Sharing & Collaboration | In Person | Collaboration | Cybersecurity | Security & Compliance,Vince Goveas,Capital One,"Collaborating on sensitive data is critical for business insights but creates significant security and compliance risks. This session introduces a secure data enclave architecture that enables cross-functional analysis on sensitive enterprise data (like PII or IP). Learn how this model strengthens data privacy and provides a comprehensive, auditable trail without moving raw data.","Sponsored by: Capital One | Secure Data Collaboration: A Modern Enterprise Enclave Architecture Collaborating on sensitive data is critical for business insights but creates significant security and compliance risks. This session introduces a secure data enclave architecture that enables cross-functional analysis on sensitive enterprise data (like PII or IP). Learn how this model strengthens data privacy and provides a comprehensive, auditable trail without moving raw data. Lightning Talk | Intermediate | Enterprise Technology | Healthcare & Life Sciences | Financial Services | Delta Sharing | Unity Catalog | Databricks Apps | Data Sharing & Collaboration | In Person | Collaboration | Cybersecurity | Security & Compliance Vince Goveas Capital One",https://www.databricks.com/dataaisummit/session/sponsored-capital-one-secure-data-collaboration-modern-enterprise
19673,Creating Better Travel Experiences for All — Confronting Airline Pricing Pressures From Legacy Tools,Thursday,2026-06-18 11:30:00,2026-06-18 11:50:00,20,Lightning Talk,Intermediate,Lakebase,Lightning Talk | Intermediate | Travel & Hospitality | Unity Catalog | Databricks Apps | Lakebase | Lakebase | In Person | Data Applications | Lakebase,Dennis Michon,easyJet,"easyJet carried nearly 90 million passengers last year, flying more than 1,200 routes, with a fleet of 300+ planes. Even as one of Europe’s leading low-cost airlines, the company faced mounting pressure to modernize, as traveler expectations necessitate seamless booking, flexible changes and personalized offers. Across Europe, high costs, thin margins and digital-first competitors only raised the stakes for all airlines. With core systems still tied to a decade-old desktop app and one of the region’s largest SQL Server databases, easyJet struggled with frequent engineering bottlenecks, fragmented workflows and more. Moving to the Databricks Platform helped the airline consolidate their commercial tools into a single hub and cut deployment timelines from up to nine months to three — a pace shift that put innovation back on track for easyJet.","Creating Better Travel Experiences for All — Confronting Airline Pricing Pressures From Legacy Tools easyJet carried nearly 90 million passengers last year, flying more than 1,200 routes, with a fleet of 300+ planes. Even as one of Europe’s leading low-cost airlines, the company faced mounting pressure to modernize, as traveler expectations necessitate seamless booking, flexible changes and personalized offers. Across Europe, high costs, thin margins and digital-first competitors only raised the stakes for all airlines. With core systems still tied to a decade-old desktop app and one of the region’s largest SQL Server databases, easyJet struggled with frequent engineering bottlenecks, fragmented workflows and more. Moving to the Databricks Platform helped the airline consolidate their commercial tools into a single hub and cut deployment timelines from up to nine months to three — a pace shift that put innovation back on track for easyJet. Lightning Talk | Intermediate | Travel & Hospitality | Unity Catalog | Databricks Apps | Lakebase | Lakebase | In Person | Data Applications | Lakebase Dennis Michon easyJet",https://www.databricks.com/dataaisummit/session/creating-better-travel-experiences-all-confronting-airline-pricing
17786,How Databricks Apps Facilitated Model Retraining,Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Application Development,Breakout | Intermediate | Manufacturing | Unity Catalog | Databricks Apps | Lakebase | Application Development | In Person | Data Science | Developer Experience | Machine Learning,"Gregory Islas, Tim Hanchin","Bridgestone, Bridgestone Americas","At Bridgestone, our mission is “serving society with superior quality.” As the world’s largest manufacturer of tire products, Bridgestone has a unique opportunity to leverage data and insights to improve manufacturing efficiency. Bridgestone’s Bandag Retread Solutions has over 65 years leading retread innovations. In this talk, we will focus on how our data scientists used Databricks Apps to improve a computer vision model that facilitates decision-making during the tire retread process. We will show how in 3 weeks, a fully-fledged computer vision labeling application could be built using apps, saving our retread SMEs months of manual effort and thousands of dollars in a 3p software. Our talk will also highlight the benefits of choosing Databricks apps to host our solution: The ease of integration with existing Databricks resources Out of box compliance with internal security standards The speed in developing a front-end application, without the need of managing cloud infrastructure","How Databricks Apps Facilitated Model Retraining At Bridgestone, our mission is “serving society with superior quality.” As the world’s largest manufacturer of tire products, Bridgestone has a unique opportunity to leverage data and insights to improve manufacturing efficiency. Bridgestone’s Bandag Retread Solutions has over 65 years leading retread innovations. In this talk, we will focus on how our data scientists used Databricks Apps to improve a computer vision model that facilitates decision-making during the tire retread process. We will show how in 3 weeks, a fully-fledged computer vision labeling application could be built using apps, saving our retread SMEs months of manual effort and thousands of dollars in a 3p software. Our talk will also highlight the benefits of choosing Databricks apps to host our solution: The ease of integration with existing Databricks resources Out of box compliance with internal security standards The speed in developing a front-end application, without the need of managing cloud infrastructure Breakout | Intermediate | Manufacturing | Unity Catalog | Databricks Apps | Lakebase | Application Development | In Person | Data Science | Developer Experience | Machine Learning Gregory Islas, Tim Hanchin Bridgestone, Bridgestone Americas",https://www.databricks.com/dataaisummit/session/how-databricks-apps-facilitated-model-retraining
17897,"Enabling a Low-Latency Data Mesh at Warner Music Group Using Lakebase, Iceberg and Unity Catalog",Thursday,2026-06-18 11:30:00,2026-06-18 12:10:00,40,Breakout,Intermediate,Lakebase,"Breakout | Intermediate | Communications, Media & Entertainment | Databricks SQL | Unity Catalog | Lakebase | Lakebase | In Person | AI Agents | Architecture & Interoperability | Lakebase",Michael Jones,Warner Music Group,"Today’s enterprises face daunting challenges when creating impact with data, from fundamental trust issues to dynamically evolving AI use cases. Legacy systems with technical debt impede business value even as users expect trustworthy, low-latency insights for both natural language queries and classic insights. Furthermore, pipelines are often distributed across different engines. This environment demands a flexible approach to drive impact that brings cohesion to an often-messy data environment. This session describes how WMG Tech leveraged Databricks to develop a declarative data platform that realizes a compositional data mesh designed to tackle this challenge. This architecture includes: Iceberg as an engine agnostic data layer for access to diverse sources Unity Catalog for compositional access to data products Lakebase for native low latency analytical APIs Together, this platform enables an array of data products that serve AI queries and WMG's applications.","Enabling a Low-Latency Data Mesh at Warner Music Group Using Lakebase, Iceberg and Unity Catalog Today’s enterprises face daunting challenges when creating impact with data, from fundamental trust issues to dynamically evolving AI use cases. Legacy systems with technical debt impede business value even as users expect trustworthy, low-latency insights for both natural language queries and classic insights. Furthermore, pipelines are often distributed across different engines. This environment demands a flexible approach to drive impact that brings cohesion to an often-messy data environment. This session describes how WMG Tech leveraged Databricks to develop a declarative data platform that realizes a compositional data mesh designed to tackle this challenge. This architecture includes: Iceberg as an engine agnostic data layer for access to diverse sources Unity Catalog for compositional access to data products Lakebase for native low latency analytical APIs Together, this platform enables an array of data products that serve AI queries and WMG's applications. Breakout | Intermediate | Communications, Media & Entertainment | Databricks SQL | Unity Catalog | Lakebase | Lakebase | In Person | AI Agents | Architecture & Interoperability | Lakebase Michael Jones Warner Music Group",https://www.databricks.com/dataaisummit/session/enabling-low-latency-data-mesh-warner-music-group-using-lakebase-iceberg
